user_id,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399
279,48,,,,,31,,,,,,,40,,,,74,,,,,,,,,,,,,,,,,5,,,,,,50,,,,,,,,,,58,,,,,,,85,,64,,,,,,,,,,,,,,89,,,,,,,,,,,,,,,,,73,,,,,,85,,76,,24,,,,,,,96,,,,,,44,,,,,,,,41,74,,,,,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,,83,,59,,,,,,,72,,,,,,,56,,,,,,,,,,72,,,86,,,,98,,,,,,,,,17,83,,,,,,,17,,,,,85,,85,,81,,,80,,31,,,,,,,,74,,,,,,,,,73,,,,,,,,,,29,,,,,,,,,,,24,71,,,,,,,,84,,,,96,,,,,,,,,,,,,,,45,,,100,,,,,,,,,,,86,,,88,,,,,,,,,,,,85,,,,,,,77,98,,,,,84,,,,,,,15,,70,,,,,,,,,,,,
280,,,,,,,,,,,,,,,72,,,46,,,,,,9,,,,,,,,,,,,,87,,,,,93,,,7,,,,,,,,,,,,97,,,,89,,78,,,63,7,,,,,53,,,,,,,,,,82,,,,88,,,,,,,,37,,,,,,,,,,,,,76,,,,,,,,,,,80,,,69,95,,,,,29,,,78,88,,,,74,,,,,,,81,,,80,,,,,,,,69,,,,,,,,,,,,,,,,,,,78,,,,,,,44,,,,,,,,,90,,,,,82,,,27,,,,,,61,,71,79,,72,,,,,25,,,87,,,,,,,,,,61,,,79,,,,,,,,86,,,,,51,,76,,34,,,,,90,,,,,,47,,,,,,,,,,,,,90,,,,,,,,,,,52,,,,,,,,,,,89,,,,,,12,,,,,,33,,,,,14,,92,,,,,,,,88,,,17,,,,,,,73,,,,,,,,,,69,3,,,,,,,,,,,,,,36,,,,,,,,24,,,,,,84,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,,,,
281,,,,,,,,,,,86,,,,,,,,,,,,,,,99,,,,,,,,,,,,8,,,,,83,,,,,,,,,,,49,,,95,26,,,98,,,30,,,,,,,,3,70,,,,,,,87,,91,,,,,,83,,,,,,,,,,,,,,,72,,92,40,,,,,,,,,,98,71,,,48,,,,,,,,,,,93,59,,,,,82,,,,,68,42,56,,94,,,93,,30,,,,,,,,,,10,,,71,,,,,,25,26,,,,,,,,,,,,,,,,,,,,,,,23,,88,,,,,,,,90,,,,7,,,,13,,,,,,75,,97,,,,,,31,,,,,,,,,,,,,,85,,,85,,,90,,,,94,,81,,,,,,,,,,92,,,80,,,,,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,74,,,,,,,,,,,,,,71,,34,,,86,,15,,,,,,80,,67,,,,84,,21,,,,,,,,,,,,,74,,,,,,46,,,,,,,,,17,,,,,,,81,,,,,,,,78,,,,,,,73,51,,,,,,75,,,,,
282,,,,,,90,,,,,,,,,,,93,,,,,,,,29,,,,37,,,,56,,,,,,,,,,,,,,50,95,,,45,,,,,99,97,,,,,,,,,,,,,70,,,81,,,,,,,,,84,,,,88,,,,,,,,31,,84,,100,,,,,,,72,29,,,,,,,,,12,,,97,,,,95,,,,,,,,,94,,,,79,,84,99,,,,,,,,,,,,,,72,,,,,,,,,,,,,,,,,,,25,75,,,,,,,,,,,,,,,,90,,,,,,,,,,,,83,,,,,,,,,,,,,,,,,,,,,,,,27,,,53,70,,,,,,,,83,,,98,88,,,92,,,86,,,,,,87,59,,,,18,,,,,70,,,,80,,,95,,,,,,,,,,78,,,,,,,,,,,,75,,,,,,,97,,,,,,,,,,,,,,,,,,,89,82,,,,97,92,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,,,71,,,,,,,,,,,,,,,,,27,,86,,84,,,,,56,,97,,,,55,,,,,,,,
283,,,17,,,,,,,36,,,,,78,,85,,,,,,,,,,69,,89,,,,,,,64,84,,,,,,,,46,,,79,,,,,,,,,,,,,82,,,,,,,,,82,,,98,,,,,,,,,,,,,,,,,,,,,,,,20,,,,,,,18,,,,,,,,,90,,83,,,,,,,,,,,,,,100,,88,14,,38,77,,,,,,,,,,,84,,,,,,,,,,30,,,23,,,,88,80,,,,,,46,,80,,,,,,,,,,,,,,,,,,,,,,,,,,,53,,39,,,94,,,85,,,,,98,,,42,,,,86,,,,99,,,,,,,,,,,,,,,,,,,,,,,77,,,,,,,,,20,,,,,,,96,,,,89,20,,,,,,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,,78,,,,,,96,,81,,,,,83,99,,,,77,,,,,96,,95,88,,,,,,,54,,,,,,28,,,,,,,,,,40,80,60,,,,,,25,,,,,,88,,,,,,93,,,,,53,,,77,8,,,,,,,,,,93,,,75,,,,,
284,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84,92,,,,86,,,,,,,,75,,,,,,,75,,,,,,,,,,,,,,70,,97,,,12,23,,76,,15,99,,,,,,,,,,,,,,,12,,,36,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,,,96,,,,,,94,,,,,,,35,,,,,,,,,,,,,,,,,,,70,90,,,,,,,,,,,,,59,,,100,,,,,,,,,,,,,,,36,,,,,,,,,,,,,75,,,42,,,,,,,,4,,,,67,,,,,81,,,,,,,,,,,,81,,,89,,,,,,,82,,,,,99,,,,,74,,,,,,,,,99,,,,,,,,,,,,,,,,,,,,,,91,,,,,,,,,,,,,77,,,,,,,,,,,,,,71,,,,74,,,,,,,84,,,,,,,,,,,,,,,,,,,,,,,,86,,,,,,,,,,28,,,,86,,,,,,71,,,,,,,,84,,,,,,,,,,,,,,,,,,,
285,94,,,23,73,,10,74,67,,,,,73,,,16,56,,8,,,64,,,,,,,,62,80,,70,,,,,84,67,96,,97,55,78,,,,91,95,,,69,67,20,,,,,22,29,,,,,3,,60,63,60,69,,89,77,29,83,,,,66,63,,,,,21,67,72,,18,65,6,9,6,85,96,26,26,74,,87,,64,66,6,,6,,,,19,,82,96,19,,,,,,,91,,27,64,,85,84,,,,93,79,,,,,,,,,,95,62,,29,84,,,,61,,,,79,87,,,20,76,24,,75,4,97,53,,,,,,91,58,,,,25,,,14,,14,,89,57,,,,,90,,70,,72,,10,,,,,,84,96,16,53,,27,,,96,,,,74,87,,66,,90,,,,,14,99,81,,12,,87,73,82,,25,55,,,81,,24,69,,,,,,,12,,,,,88,16,73,81,77,,,,,,19,,,,99,88,29,,60,5,92,92,,93,61,58,,,71,,79,,,64,1,75,57,29,51,,91,66,,84,,78,20,60,,,,52,,2,,,90,24,,6,,78,,63,,88,83,,68,6,,,,4,56,,,,79,,59,,,77,5,95,80,89,16,18,,,,,19,,53,50,,,78,19,9,,,,6,96,51,,70,,,64,,17,,68,,,,,99,,,94,75,,80,,76,90,,62,,22,89,80,,,,,,,26,29,93,74
286,91,,,,61,73,10,,56,97,,67,57,,,,9,89,71,16,,77,,,,,,,79,,74,58,,54,,,,,,,,71,73,88,92,72,79,89,,,,,,,,50,,67,94,,16,,72,74,,,15,,,97,82,,86,,27,87,91,,,83,54,89,,87,93,,69,58,,,50,9,25,,94,83,,,61,95,,,,65,11,74,,55,54,,27,77,73,85,10,76,,63,53,21,,78,18,17,,,,,8,,,95,52,70,,,,,,80,,,58,55,68,15,56,,,74,73,7,97,78,,52,25,,12,99,6,55,93,4,,,,61,,,,,,11,,80,2,,,,,,,,,,84,17,73,58,70,91,83,,,,,,,6,62,79,,4,97,,,,59,,,,26,94,92,,,,56,,,,53,7,85,83,95,9,,84,75,89,84,23,,85,,,,,,,22,78,,50,,27,,16,62,,,,99,,53,,61,70,76,,,5,25,,,74,28,18,90,,,,,68,,82,3,,80,17,,,86,54,15,,,7,,90,,,,66,54,,,81,63,,,,7,,,,,,,26,56,,97,,28,,,,97,21,13,,,9,57,87,14,,97,,,97,5,58,,,,67,,,,,,,1,,72,56,,93,73,,,,,,,76,,,,13,62,76,,15,,,,,,,70,,70,,93,2,76,,,82,94,,72,,,,,,,,,,18,,82,51
287,62,,50,9,83,,7,,,65,21,82,83,,,,,96,,,,,97,,79,,,,,,92,74,63,,,81,,,,,52,79,92,,,64,,,52,,,87,60,,,,,,,1,21,50,74,,69,15,,82,85,,74,60,82,79,5,,54,89,,,77,,,,,18,,,,,,2,,13,77,72,29,13,,,56,51,58,61,14,,12,,97,,22,87,56,,22,,,90,,8,13,50,,2,96,,76,78,27,2,16,97,80,,19,59,7,87,12,81,,,91,89,97,16,87,18,91,84,86,7,85,,60,73,,,,77,4,79,72,,,54,,59,,,,,,,,,,,,28,,29,,,57,13,,1,97,,91,94,,97,,,63,66,6,,,59,66,5,97,83,,56,,97,66,16,12,,,87,99,,,65,28,84,84,5,91,52,64,20,,55,,67,73,,,,,71,,,,84,,,,,63,,15,,,,85,,,,,15,59,56,76,27,6,2,23,,,51,17,,,28,81,53,28,71,,,,,,21,,,96,80,4,,,18,,,,74,,,,57,17,77,,,,,9,21,,84,92,,10,,,78,80,,,63,,68,,23,,95,73,29,59,,,98,,28,,,1,67,,,,,24,,,,58,61,,78,,,19,,,25,,,50,,7,,,24,60,,,68,,25,85,,53,,,,71,21,,,,18,96,5,,58,,97,83,,,80,11,95,62,,,,,27,,
288,,76,,17,,,,65,67,,,69,,71,5,,11,,,22,,60,77,,,25,,94,74,,,,,51,,88,,80,73,,93,,70,56,65,,50,,54,,,60,74,,2,98,3,70,,,,,,98,76,5,3,92,65,,,,,70,,95,54,71,,,,59,73,67,69,6,,,50,7,,19,11,,67,,10,8,83,62,59,,,,,58,,71,96,58,24,51,,,6,59,66,,97,22,,98,8,,,,,59,,,,81,89,59,,,,63,10,83,,82,67,92,,,78,,,80,85,,99,,91,,,68,24,,11,,80,9,,67,16,61,16,78,,,50,28,,82,3,,86,24,99,25,,,83,,97,7,,54,,,59,,96,16,93,64,,16,,54,,,,,,65,50,,59,11,,,84,75,,,73,77,,81,,1,72,74,68,15,68,92,,,56,,61,,,,55,7,,,,,68,,,27,3,16,,83,81,20,,,,12,97,53,57,29,6,,14,,93,,1,15,96,4,90,72,26,,50,,8,88,85,,57,74,63,,,,,20,,,88,86,,50,,60,,60,,,95,,10,22,,,81,,,12,79,,,,26,,,97,,12,,63,90,11,,,1,,98,,,68,12,83,,,,53,,24,79,,81,60,,60,,90,,90,,10,,20,52,89,20,52,,17,73,,,,,,,79,53,,52,87,60,,92,,89,14,,11,,62,,,,,87,65,1,73,,,9,,,,91,92
289,,69,,5,,,15,79,,,9,,59,,19,,10,78,,10,,,,,,,10,52,,,69,50,,,,,,99,,62,,65,67,70,,72,89,54,91,,,,84,,6,98,20,,,,29,,53,,,27,,,,,84,,,58,22,,58,91,19,,,,79,69,,26,69,58,98,,,15,,11,65,,11,12,76,,,67,,91,,77,15,,63,,,,64,,,,,88,,,,,,20,,57,90,80,,20,,87,,92,4,69,,,3,89,,52,,,,8,,,,,97,,,83,,,,,,60,26,90,53,,,,24,55,,,,59,75,26,82,,,90,,,80,,74,,,29,,,,,,,,68,92,4,,85,,8,75,,62,,89,,,,63,73,,,,94,,,96,22,,,,59,,,95,53,,2,67,,,,89,,57,58,,75,79,23,,66,18,71,,,77,9,,,89,,82,,,71,,,80,,79,,25,,,,59,,1,4,79,20,58,99,4,54,,,9,,76,,93,,,,,,96,,,69,,76,,,,,17,58,,,,,,9,,,,,29,,,,86,93,,,,60,68,,,84,99,,,70,7,,69,,97,91,9,,,,,,,13,65,,63,,15,83,97,,,65,81,21,,24,80,,6,,,,,,,,67,,75,78,,,,,53,,69,,77,29,61,,54,,98,69,,11,,90,,,53,,,,,,,66
290,,81,,23,70,73,18,63,,,16,,,53,,,29,,,,,,,59,51,,,51,50,51,,98,,65,,73,8,,88,63,80,,,,,,81,78,76,63,75,89,65,,2,73,14,90,77,,,,67,73,90,,7,95,54,60,92,,,,11,,,60,,90,86,,85,,,,70,,,,,,,,76,,7,23,71,,71,,,,21,61,14,,97,,,75,84,96,,,60,89,79,,,59,,12,,,,79,17,15,28,,62,66,21,,3,85,6,70,2,,51,88,,5,,9,90,79,60,23,65,,62,,,,23,,,96,88,,62,87,7,,14,60,84,,80,4,,66,,,79,,62,4,51,60,,,95,,78,59,81,50,,58,52,,98,,22,,75,74,53,,,85,,,67,,,,,,69,54,,28,97,84,12,75,96,,,59,91,25,82,86,59,73,,,,51,,66,65,,69,,,,87,50,98,,,,,64,,,,57,82,,,67,,27,,,20,,,,21,25,93,27,,,,,,,,90,,4,68,51,66,60,28,,79,21,,,52,78,25,,79,75,20,53,,,,53,,6,,88,66,,,5,67,95,65,,,,52,,,,22,,60,1,,54,,75,56,2,,,11,99,,,87,68,,,97,72,97,52,19,,53,,21,,76,,22,,95,78,,85,,,75,8,68,,,25,80,50,98,,79,57,,11,56,98,66,13,65,2,98,,95,,53,,95,,,,59,54,24,,,,79,
291,75,,,16,77,85,27,89,59,,,,63,,,,5,,93,7,,98,90,,,,,,77,55,,65,86,,85,78,,,81,,53,,72,,76,,,,77,,,53,,50,20,51,17,,96,,,86,,75,,1,21,97,62,,79,82,,,19,59,77,,13,84,,95,,51,89,3,,52,82,18,,26,,7,,89,,,,80,,,58,76,,,8,87,,,,83,,99,14,76,84,82,72,12,,,,21,82,51,92,74,13,7,,88,,93,24,69,,,20,77,26,62,,,,,91,,64,,,12,,88,81,60,7,,17,82,,,58,14,82,,28,,,,52,62,94,,97,77,16,,,,66,17,,,82,10,55,27,98,66,65,,,,,18,85,77,23,,59,,,,,99,,80,,81,72,,15,81,57,,,11,,,,,85,22,65,,81,,,,,,62,1,,54,61,,,,98,58,,86,72,,,20,,,54,,,,,,,19,75,66,,,,,22,,,,22,28,,,64,89,23,,,,4,95,65,8,,,,62,6,61,84,,,,97,,29,64,81,63,15,,,13,77,51,19,,,93,77,,,2,,97,,59,14,89,71,59,,7,,58,92,,,,15,51,79,,,,,65,6,,76,89,,17,66,,59,,,95,,,13,,63,,,,,58,,,61,10,52,2,,,71,18,,,72,66,,,66,19,,,65,,,,86,73,65,52,55,1,,,5,,,,11,,28,2,,55
292,,,66,24,,,7,85,76,66,20,65,63,,,,27,50,,,,,56,,,19,,,51,,77,59,,,77,98,26,,,73,,61,65,56,87,52,,,,,66,,,54,27,98,,64,87,,26,,60,,66,,,74,58,,85,,,,,69,,,,70,80,,65,72,,,59,76,75,,,,,,,,12,,77,,,70,,,,63,,,81,58,15,53,,,,,,92,,,,74,25,15,88,89,,84,21,,22,99,79,,29,,17,,,,22,70,78,,68,,,,,,,4,,,90,,7,,,,,68,64,7,,,,,,80,76,,56,20,,74,,,55,21,89,21,70,,94,,74,,,95,,79,,,,,87,80,5,,93,83,60,,74,,,75,,76,91,3,9,,73,,64,,87,86,26,86,79,,95,,,24,,,,,,6,77,,65,50,,11,62,,,,77,,55,,18,,,,60,,,,,11,96,97,56,28,,18,,,,,10,,86,21,98,81,,91,61,66,,55,98,,,,57,,7,58,,,74,75,80,89,16,,,,,,,,,,,18,,64,,,16,,84,,87,,,81,94,89,,,,,,25,,,16,,,24,,,,82,,63,50,,11,5,,90,,65,5,,,,,71,93,,,,95,,,87,,26,58,,,,90,17,,,,,,81,64,28,66,77,,10,,25,,,63,,97,18,,,1,,54,,7,88,,25,57,94
293,85,51,74,,,65,8,,95,,,,,,,,,,,,3,,,51,,,,,98,86,62,59,50,73,,67,,83,64,,,,,90,81,,89,50,68,51,89,80,74,82,16,91,17,,68,19,17,96,93,,,13,1,63,64,,57,,,80,29,,,,,67,65,,73,65,,29,74,,97,,,,15,,82,52,25,7,,91,94,71,,,,57,,,,58,10,69,,96,28,,,93,85,,7,73,2,6,,,,,12,1,13,87,52,,13,,,77,,,,,66,,,,63,7,63,,79,11,70,,,,,97,,,,98,86,,,,15,67,21,,54,65,,,,58,,61,99,28,,19,,61,73,2,,20,94,71,77,85,58,,,24,,90,24,,60,50,,3,,57,10,72,,57,77,,11,,,94,68,6,60,86,,52,,17,,,90,,,95,78,88,,,,,,76,84,,,,,,,88,62,12,21,28,,,,,,60,88,7,73,,91,28,18,27,,4,,88,,,,7,79,,9,64,,,,66,87,,98,,72,77,19,80,,17,,,,,,,75,,14,,65,25,95,,,,,,79,1,8,,,81,,66,25,,,,76,,,,,3,71,58,7,,,19,,,10,52,18,57,,,17,,,,59,,24,83,,,23,93,,,,14,,,,,95,,74,15,64,,,10,,,,60,,75,85,,,,90,,,,66,,,66,69,,74,74,,90,78,92,,,28,21,83,
294,55,84,,10,,71,14,,55,,,76,81,,,,6,53,54,,,59,79,79,,12,4,89,66,,91,,78,64,82,,20,,,98,,,,,54,,,,94,59,53,,97,88,,,6,,66,,6,66,67,,86,,,,76,,,95,53,81,,,99,,,,,95,,,87,,88,,,18,99,,15,29,,,,13,,63,96,,78,52,27,79,24,,,,,96,94,53,,,55,94,,11,20,,,18,,,67,,23,,,65,61,,,86,,82,,77,,,59,92,,,58,,85,,77,26,,,87,,1,,,94,20,92,62,17,,83,,,,,98,84,,20,93,70,,,67,28,,20,75,55,,,56,11,,,,,,,,,94,,5,18,,,,,93,,,78,,77,,,14,51,,,,22,51,,,90,81,4,,,57,,,96,68,56,84,,77,50,,,,1,80,66,,,,79,,16,28,,,,,5,,,,,83,,56,,19,,,1,,65,1,,56,,50,,16,,,91,12,80,,,65,,,,17,,,,53,67,94,,29,,58,92,,,64,,,95,10,12,,50,,,18,,91,96,,88,,90,88,,,,,81,,,,99,2,71,,,69,62,12,59,23,,,96,6,,,,74,,21,79,,91,,,,,,13,90,,,,61,,,,,,53,2,84,78,,66,61,,74,11,62,50,87,2,,,88,,77,55,,,65,55,25,,,53,,75,,11,89,69
295,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13,,,,,,,,,,,,,,,,,,,99,,51,,,,,,,,,,,,,,,,,,,,,,,,,,55,,,,77,,,,,,,38,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,80,,66,,,,,64,28,,,,,,,69,,,,,,,,,,,16,,66,,,,,,,,,,,,,,97,,,,,,,,,,,,,,,,,75,,,,,,,,,,,,,30,,,,,,,60,,,,,15,,,,,,,,,43,,,,,9,,,87,,,,,,100,,,,,,35,,,,,,,,,,,,,66,63,,,,,,,,,,,,,,,,,,,34,,,,62,,,,,,91,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,57,,,,61,,,4,,,,,,44,,,,,,,,,,,17,,,,,,44,,,,,,,,,,,,,,,,,,,,,,47,,,,,,,,,,3,,,,,,,,,,
296,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,6,,,,,,,,64,,,75,,,,,,,,12,,,,,,,,48,,,,,,,,31,,,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,74,,,,,,,,,,,,99,,,,,,,,,,,49,,,90,,34,,,,35,,,,,,97,,,,,,12,,,,,,,,,,,,,47,,,,,,,,,,,,46,55,,,,,,,,,,,,,,,,,,,39,,54,,,,,,,,,,,,,,,,,,,,,,,,,77,89,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,37,,,,,,,,,,,,,,,,,,,29,,,,,,,,,,,,,,,,84,,,,88,,,,,42,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,58,,,,,,,,,,,,,,,,,,,,,41,,,,27,,,,,,,84,,,,66,,,,,,,,,,,,,,,,,,,,,,
297,,,,,,,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,61,,,,,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,83,,,,55,,,,,,,,,,,,,,,,,,,,,11,,,67,,,,,,,,,56,,,,,,,,,,,,,,,,,,18,,,,,8,,,,,,,,,,,,,,,,,,,,,,,39,,,,,,,24,,,,,76,,,,3,,,,,,,30,,,,,,,,69,,,,,,,,,,,,,,,,,,,,,,,,54,,,,93,,,,,33,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,55,,,,,75,,,,,,70,,,51,,,,87,,,,,,,,,,14,,,,,,,,,,,,20,,,,,76,,,,,,,62,,,,,,,,,,8,,,18,,,,,,,,,,,,,,,,53,,,,,,,,,,47,,,,,,,,,,69,,,,,,,,,,78,,,,,61,85,,,45,,70,,,,,,,7,,,,,,,,,95,88,,,
298,,,,,,,32,,,,,,,8,60,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73,,80,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,100,,,,,,12,,,50,,,,,,,,,,,,,,88,,,,,,,,,43,,,,16,,39,,74,,,,87,,,,,,,,,,,,,,,,,,,,,,,,,,,77,3,,,,,,,,,,,92,,,94,,,,,,55,,,,,,,,,,,63,,,,,,,,,,,,,,,,,,,,,65,,71,,,,,,,,,,,,12,,17,,,,,,,,,,,,,,74,,,,36,,,26,,,,,,,,,,,,,,,,,,,,,,,,88,,,,,,,,,,,,,,,,60,,,,,,,,65,,,,,,,38,,,,,,,25,,,87,64,,59,69,,,,,,,,,,,,,,,,,,,,91,,,,,64,,,,22,,,,,,,,,,,63,,,,,,,,,,24,,,,,,1,,,,,,,,,,,,,67,,,,,,,,,68,,41,,75,57,
299,,,,,,,,,,,19,,,,72,,,47,,,,,,,,,,,93,,,,,,,,,,,,,3,,,,,,,,,,,,,,91,,,,94,40,,,77,14,,,,,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,16,,,49,,,59,,,,,,,,4,59,,70,,,,,,,,,,,44,11,,,,,,,,,,,,,,,64,,,,,,,,,,,,,78,,71,,,,,,35,,,,,,24,,,,,40,,,,,,,,67,,,,,,,,,,,,,,,,,,,70,,,,,,,,51,,69,,,,,,51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,16,,,,,9,3,,,,,,,,,,,,,,,,,,,,,,53,,,,,,,,,,,,,,,,,,,39,72,,,,,,,,,,,,,,,,,,,,,,3,,,,,,70,,,,,,44,,,,,,,,,,,,,25,,,,93,,,,,,37,,,,,,,,,,78,,,,,27,,,,,,,,,,,90,,,,,,,,,,,,,,46,,,,,,,,
300,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,47,,,,,94,,,,,,,,,,,,58,64,,20,,,,,74,,,,,,,,,,,,,,,,,,19,,,90,,,11,67,,,,,,,,,,,,,,,,,,98,,,89,,,,,,,,,,,,,,,,10,61,,,,,,,,,,,,,,,,,,,,,,,,74,,,63,,,,11,,,34,,,,47,,,,,,,,,,,,,,,,,,,,,,,,,,,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,12,,,,,,44,,,,,,,,,,,,,22,,,,,87,,,,40,,,,,,,,,,,,,,,,,,,,,11,,,,,,,,,,,,,,,,,38,,,,,,,,,,,,16,,,,,,,,,,,,95,,,,,,,,,24,,,,,,,,,,,,,,,,,,63,,,,,,,,,,,,,8,,,,,,,,,,,,25,,,,,,,,,,,,56,,,,,,,,,84,51,,,,
301,,,,,,,,,,,,,,,,39,,66,,,,,81,,,,,,,,,,,,,,,,,6,,,,,,,,,38,,,,,,,,,,84,,,,,28,,,,38,,,,,,,,,,,,,,,,47,,,,,,,,24,,91,,,,,,,,,,,,,,,,55,,,,,,,,,,,,,,,,,,,42,,82,,,,,,,,,,,,,,22,,,,,38,,24,,,,,,,,,,76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88,,,56,,,,,,,,,,24,,,,,,,,,,,,97,,,,,35,,,,,,,60,,,11,,,,33,,,,,84,,,,,,,,,,,,,,,,,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,3,,,,,,,,,,,,,,41,,,,,,,,,83,,,,,47,,,56,,,,,,,,,,,,,58,94,,,,,,,,,22,,,81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,30,,,,,,,,80,,,,
302,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,,,,,,,,,,,,,,,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76,,,95,,,,,,80,,,,,,,,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71,,,,,,94,,,,,,,,,,,,,,,,,,,,,,,,,,18,,,,,,,,,,,,,,,,,,,,,,,,95,,45,,,,,28,97,,,,,,,,,,,,,,,,,,,,,83,,,,,,63,,,,,,,,,,47,,,,,,,,,,,,,,,,,,37,,,72,,,,,,,,,,,,,,,,80,,,,,,,,,,56,,,,,,,66,,82,,6,79,,,,,,,,,21,,100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
303,,,,,,68,,,,,,,,,,,,,,,,23,,,,,,14,4,,,,,,,,,11,,,,,,,,86,,7,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43,,,,,,,,,,,,80,,,,,,,,52,,,,11,63,,,,,,,,,,,,,,,,,,,,,,,,98,,,,,,,,,,,,,,,,,31,,34,,,,8,,65,,,,,,,,82,,,,,,,,,,,,,,,,,,,,,30,,,,,23,,,,,80,,,76,,10,,,,,,,,,,,,,,,,30,,,95,,1,,,,,,,,,,,,,,74,,,,,63,,,,,,66,,,,,,,,,,,,,,,75,,4,,,,,,,,,,,,,,,,,19,,,,,,,,3,,,,,,,,,,97,,,,,,,,,,,,,,,,,,80,,,,,,,,84,,,,,,,60,,,,,,,,,,,,,,,,91,,30,,,,,,,,,17,,,,,,,,,,52,,,,,,,,,,,,,,,
